model,month,status,n_stocks,objective_value,turnover,transaction_cost,short_borrow_cost,long_lending_revenue,gross_return,net_return,short_weight,gross_exposure,fee_exposure
M1,2009-12,CLARABEL_SOLVED,965,1.6669608541180256,2.13801804438692,0.0106900902219346,0.0,0.0,0.08700716769015641,0.07631707746822182,0.250000019815347,1.5000000396306934,0.00134270835281705
M1,2010-01,CLARABEL_SOLVED,964,1.9321728469870145,2.1124506048658525,0.010562253024329263,0.0,0.0,-0.03622852060007155,-0.04679077362440081,0.2500000172374348,1.5000000344748696,0.00029062500892769683
M1,2010-02,CLARABEL_SOLVED,968,1.942605651351087,1.7752366542353175,0.008876183271176587,0.0,0.0,0.10852905000063034,0.09965286672945375,0.250000019985386,1.5000000399707725,0.0005625000129349725
M1,2010-03,CLARABEL_SOLVED,968,1.741847830366951,2.3770679191868194,0.011885339595934097,0.0,0.0,0.08512739034621504,0.07324205075028094,0.2500000171552394,1.5000000343104782,0.001348958375319621
M1,2010-04,CLARABEL_SOLVED,960,1.795447699376406,2.296842611447662,0.011484213057238311,0.0,0.0,0.04457447525836285,0.033090262201124536,0.25000002702648716,1.5000000540529734,0.00010729168250373281
M1,2010-05,CLARABEL_SOLVED,967,1.7698928815179038,1.99995924733399,0.009999796236669951,0.0,0.0,-0.1262443332580001,-0.13624412949467005,0.25000001077861533,1.5000000215572302,0.0007708337928717458
M1,2010-06,CLARABEL_SOLVED,965,1.8470811138414995,2.2202643674336153,0.011101321837168077,0.0,0.0,-0.12015191428091526,-0.13125323611808334,0.2500000321713658,1.500000064342731,0.0004562500279404876
M1,2010-07,CLARABEL_SOLVED,966,1.9599013497488273,2.344994550125928,0.011724972750629642,0.0,0.0,0.1313421184250514,0.11961714567442175,0.2500000157900238,1.500000031580049,0.0002312500276018936
M1,2010-08,CLARABEL_SOLVED,962,1.8466561744876577,2.414999886464291,0.012074999432321456,0.0,0.0,-0.03690173268287448,-0.04897673211519593,0.2500000039976983,1.5000000079953963,0.0005770833760263294
M1,2010-09,CLARABEL_SOLVED,958,1.760776385567663,2.507877312027455,0.012539386560137276,0.0,0.0,0.1510128833549586,0.13847349679482132,0.2500000217579075,1.500000043515815,0.0004520833537010683
M1,2010-10,CLARABEL_SOLVED,964,1.9094578386963792,2.234540970231914,0.01117270485115957,0.0,0.0,0.0385281636118872,0.027355458760727626,0.25000000462843786,1.5000000092568768,0.00036501622514789926
M1,2010-11,CLARABEL_SOLVED,982,1.8345642789080898,2.331575913843592,0.011657879569217959,0.0,0.0,0.017628539332301765,0.005970659763083806,0.25000001403008254,1.5000000280601642,0.001479166704912771
M1,2010-12,CLARABEL_SOLVED,982,1.7460805679291975,2.1229027996178393,0.010614513998089197,0.0,0.0,0.09949824379353517,0.08888372979544597,0.25000001184900533,1.5000000236980122,0.0004013895343332444
M1,2011-01,CLARABEL_SOLVED,976,1.9747153866827096,2.0496143529481854,0.010248071764740928,0.0,0.0,-0.008790777934409084,-0.019038849699150012,0.2500000076520204,1.5000000153040405,0.001031250008684154
M1,2011-02,CLARABEL_SOLVED,984,1.9163847197358435,1.8192207964824534,0.009096103982412267,0.0,0.0,0.05580709645891485,0.04671099247650258,0.25000000300999914,1.500000006019998,0.0007385416745184361
M1,2011-03,CLARABEL_SOLVED,983,1.8224046947063701,2.3850155577759518,0.01192507778887976,0.0,0.0,0.03391292744088542,0.02198784965200566,0.25000000987966375,1.5000000197593268,0.00019583335448092028
M1,2011-04,CLARABEL_SOLVED,989,1.7894278748504027,2.2218390981609035,0.011109195490804517,0.0,0.0,0.0031322550217739668,-0.00797694046903055,0.25000002403921867,1.500000048078438,0.0004572917018675943
M1,2011-05,CLARABEL_SOLVED,989,1.9722129609763377,1.9364526782840141,0.009682263391420072,0.0,0.0,-0.026565109766336588,-0.03624737315775666,0.25000002241856417,1.5000000448371291,0.0017468750184102587
M1,2011-06,CLARABEL_SOLVED,987,2.1468109927040393,2.1750000413546124,0.010875000206773063,0.0,0.0,-0.01121191973506843,-0.022086919941841494,0.25000000980000076,1.5000000196000012,0.00024895833447917404
M1,2011-07,CLARABEL_SOLVED,988,1.8674023934648067,2.044929371133021,0.010224646855665105,0.0,0.0,-0.03334756634207478,-0.043572213197739885,0.25000001098337626,1.500000021966752,0.0004876949102156533
M1,2011-08,CLARABEL_SOLVED,986,1.8889943695938693,2.042908720770319,0.010214543603851597,0.0,0.0,-0.09757811193916954,-0.10779265554302114,0.2500000071961889,1.500000014392377,0.0012156250157441058
M1,2011-09,CLARABEL_SOLVED,990,2.0706635584723068,2.473333352065418,0.01236666676032709,0.0,0.0,-0.18719059930922627,-0.19955726606955335,0.2500000132014669,1.500000026402934,0.002607291681338218
M1,2011-10,CLARABEL_SOLVED,991,2.017644540296063,2.408750038943257,0.012043750194716285,0.0,0.0,0.30384495729600836,0.2918012071012921,0.25000001105837993,1.5000000221167609,0.0011114583846511792
M1,2011-11,CLARABEL_SOLVED,985,1.8596766942338976,2.7073684605729125,0.013536842302864562,0.0,0.0,0.04989935266294068,0.03636251036007612,0.2500000146755739,1.500000029351148,0.00025416689015763413
M1,2011-12,CLARABEL_SOLVED,983,1.7893679881101983,2.0576923292048774,0.010288461646024387,0.0,0.0,-0.0005287194852804794,-0.010817181131304867,0.2500000260855168,1.5000000521710333,0.000376041687723945
M1,2012-01,CLARABEL_SOLVED,983,1.9976015636780144,1.922316179223396,0.00961158089611698,0.0,0.0,0.09127283927170043,0.08166125837558345,0.25000003013369243,1.5000000602673853,0.00026770838934083666
M1,2012-02,CLARABEL_SOLVED,984,2.063243934467681,2.387532543720057,0.011937662718600287,0.0,0.0,0.057784874133441716,0.04584721141484143,0.2500000111961018,1.5000000223922034,0.0009624163759235595
M1,2012-03,CLARABEL_SOLVED,983,1.7480266785082912,1.9417583041411552,0.009708791520705777,0.0,0.0,0.047813414831635856,0.03810462331093008,0.25000000886383106,1.500000017727662,0.001235416718082394
M1,2012-04,CLARABEL_SOLVED,984,1.9084251336256604,2.1716482721139534,0.010858241360569768,0.0,0.0,0.0014736952794510046,-0.009384546081118763,0.25000000601283573,1.5000000120256711,0.0010947916715987826
M1,2012-05,CLARABEL_SOLVED,983,1.8268264037284994,1.9508334327378596,0.009754167163689298,0.0,0.0,-0.043443435867978636,-0.053197603031667935,0.25000003925323083,1.5000000785064613,0.0002750000443644171
M1,2012-06,CLARABEL_SOLVED,981,1.8247128160548773,1.7124268222004497,0.008562134111002248,0.0,0.0,0.05673905132177627,0.04817691721077402,0.2500000043021515,1.5000000086043028,0.0010447916817885707
M1,2012-07,CLARABEL_SOLVED,978,1.8823344808496671,1.8808161199899134,0.009404080599949568,0.0,0.0,0.029314216086699818,0.01991013548675025,0.2500000077615187,1.5000000155230362,0.0022187502406935413
M1,2012-08,CLARABEL_SOLVED,980,1.8028716503792785,2.000909088138914,0.01000454544069457,0.0,0.0,0.06631450437902353,0.05630995893832896,0.25000001797345084,1.500000035946902,0.0018281250190005853
M1,2012-09,CLARABEL_SOLVED,977,1.8591085342038765,2.3188886351273066,0.011594443175636533,0.0,0.0,0.04823403084456665,0.03663958766893012,0.25000003961486605,1.5000000792297319,0.0004468751571128239
M1,2012-10,CLARABEL_SOLVED,978,2.003805743221551,2.277826266347593,0.011389131331737965,0.0,0.0,0.013263578407019111,0.0018744470752811455,0.250000009343332,1.5000000186866655,0.0018916666819415234
M1,2012-11,CLARABEL_SOLVED,980,1.8377743237350157,2.0591305153645916,0.010295652576822958,0.0,0.0,0.0469561757638115,0.03666052318698854,0.2500000083211644,1.5000000166423282,0.0033843750724966712
M1,2012-12,CLARABEL_SOLVED,978,1.8260068403949943,2.305714229595452,0.01152857114797726,0.0,0.0,0.012254881951482688,0.000726310803505428,0.25000000593000393,1.500000011860008,0.0006375000484386219
M1,2013-01,CLARABEL_SOLVED,976,2.0121612063375736,1.9225331255771048,0.009612665627885524,0.0,0.0,0.07411400623924533,0.0645013406113598,0.25000001946887346,1.5000000389377484,0.0008197916781378777
M1,2013-02,CLARABEL_SOLVED,976,1.8018383384730303,2.1461686588434987,0.010730843294217494,0.0,0.0,-0.005174213091865194,-0.015905056386082687,0.2500000081735936,1.5000000163471872,0.0010958328227978957
M1,2013-03,CLARABEL_SOLVED,976,1.7556544565294137,2.077777842718591,0.010388889213592956,0.0,0.0,0.060723895902547065,0.05033500668895411,0.250000038615741,1.5000000772314812,0.00027812501923717603
M1,2013-04,CLARABEL_SOLVED,973,1.6025830979188371,2.105853730638698,0.010529268653193492,0.0,0.0,-0.023259954790902038,-0.03378922344409553,0.2500000172199471,1.5000000344398945,0.0008625001114997365
M1,2013-05,CLARABEL_SOLVED,968,1.7591977759320785,2.0848276166726825,0.010424138083363413,0.0,0.0,0.05404506168925436,0.04362092360589095,0.2500000211515437,1.5000000423030864,0.0005260416822176699
M1,2013-06,CLARABEL_SOLVED,972,1.8997771489993305,2.0366589185571065,0.010183294592785533,0.0,0.0,-0.053383039413956335,-0.06356633400674187,0.25000000743146356,1.5000000148629273,0.0010177083388437972
M1,2013-07,CLARABEL_SOLVED,974,1.9812966079018053,2.2362742351816753,0.011181371175908377,0.0,0.0,0.1130728489813512,0.10189147780544282,0.2500000170837759,1.5000000341675515,0.0011656250148674237
M1,2013-08,CLARABEL_SOLVED,972,1.852353987709113,2.14648654191752,0.0107324327095876,0.0,0.0,-0.00207683707521991,-0.01280926978480751,0.25000002499859175,1.5000000499971824,0.001939583325308515
M1,2013-09,CLARABEL_SOLVED,975,1.974815795875399,1.9971428924746233,0.009985714462373117,0.0,0.0,0.06329691171953546,0.05331119725716234,0.2500000341615012,1.500000068323002,0.0008802083547735639
M1,2013-10,CLARABEL_SOLVED,970,1.8721205514065533,1.8111112141242036,0.009055556070621019,0.0,0.0,0.03709582141904323,0.028040265348422213,0.2500000076627712,1.5000000153255433,0.001979166744226464
M1,2013-11,CLARABEL_SOLVED,963,1.9693513062437995,2.152737422250479,0.010763687111252395,0.0,0.0,0.06489459360826375,0.05413090649701135,0.250000044822632,1.500000089645265,0.00031770836313554983
M1,2013-12,CLARABEL_SOLVED,964,1.787482900634271,2.7071429735440375,0.013535714867720188,0.0,0.0,0.025982381069319833,0.012446666201599645,0.25000001400385896,1.500000028007717,0.001137451365922749
M1,2014-01,CLARABEL_SOLVED,964,1.8405675001012827,2.354883738479006,0.01177441869239503,0.0,0.0,0.00787907135645281,-0.0038953473359422206,0.2500000102818192,1.5000000205636392,0.0017010416726462516
M1,2014-02,CLARABEL_SOLVED,969,1.8970526390873228,2.2366666960157495,0.011183333480078748,0.0,0.0,0.09320402635697655,0.08202069287689781,0.2500000133343819,1.5000000266687654,0.001566666957578265
M1,2014-03,CLARABEL_SOLVED,968,1.7393520684318782,1.9937713067967628,0.009968856533983814,0.0,0.0,-0.008002789986040558,-0.01797164652002437,0.2500000014832797,1.5000000029665603,0.0007937499650315626
M1,2014-04,CLARABEL_SOLVED,991,2.171818941113414,2.3112396901804995,0.011556198450902498,0.0,0.0,-0.07723665530265067,-0.08879285375355317,0.2500000028396635,1.5000000056793272,0.0010114583365383226
M1,2014-05,CLARABEL_SOLVED,993,2.108677126937605,2.3883326540683623,0.011941663270341811,0.0,0.0,-0.01684650105768143,-0.02878816432802324,0.2500000078390961,1.5000000156781936,0.0002892995179380302
M1,2014-06,CLARABEL_SOLVED,992,1.8899374133403533,2.6215725160116454,0.013107862580058227,0.0,0.0,0.0816345285976422,0.06852666601758398,0.25000002001920635,1.500000040038412,0.0017718750260993172
M1,2014-07,CLARABEL_SOLVED,989,1.9027616834038965,2.138931417837829,0.010694657089189145,0.0,0.0,-0.006270452893748855,-0.016965109982938,0.2500000048125262,1.5000000096250523,0.0007702249456082173
M1,2014-08,CLARABEL_SOLVED,991,1.8583057621371877,2.080000021163423,0.010400000105817115,0.0,0.0,0.11033983554304388,0.09993983543722677,0.25000001376994563,1.500000027539891,0.001511615703807177
M1,2014-09,CLARABEL_SOLVED,991,1.793763204941072,2.1933333760239013,0.010966666880119507,0.0,0.0,-0.04411646501032664,-0.05508313189044615,0.2500000196107435,1.5000000392214872,0.001829564333136809
M1,2014-10,CLARABEL_SOLVED,988,1.9382210964714879,2.245551614181243,0.011227758070906216,0.0,0.0,-0.07009596315783538,-0.0813237212287416,0.25000002424352774,1.5000000484870553,0.00020489772379430536
M1,2014-11,CLARABEL_SOLVED,988,1.9672407300946726,2.124309596405649,0.010621547982028245,0.0,0.0,-0.06830585141121961,-0.07892739939324786,0.25000001896149926,1.500000037922998,0.0005687498342571265
M1,2014-12,CLARABEL_SOLVED,988,1.9164684857944354,2.0536232372674044,0.010268116186337021,0.0,0.0,-0.06607074267534754,-0.07633885886168457,0.25000002887890305,1.5000000577578068,0.0011031250176734009
M1,2015-01,CLARABEL_SOLVED,989,2.047783175928641,2.0056790202602977,0.010028395101301489,0.0,0.0,-0.00844470215630541,-0.0184730972576069,0.2500000071820879,1.500000014364175,0.0012177083436719022
M1,2015-02,CLARABEL_SOLVED,989,1.8191255719248027,2.036296305226355,0.010181481526131774,0.0,0.0,0.03531045051376655,0.025128968987634774,0.2500000331258277,1.5000000662516562,0.001089583385123054
M1,2015-03,CLARABEL_SOLVED,992,1.9599761460486083,1.9857144022552284,0.009928572011276142,0.0,0.0,0.04891201622542743,0.038983444214151286,0.25000003676112614,1.5000000735222527,0.002027083566090049
M1,2015-04,CLARABEL_SOLVED,992,1.914862064788566,2.146087001137171,0.010730435005685855,0.0,0.0,-0.02791471451965249,-0.038645149525338346,0.2500000254966298,1.5000000509932585,0.0003796197300866299
M1,2015-05,CLARABEL_SOLVED,989,2.003233194891519,1.9533333369270562,0.009766666684635281,0.0,0.0,0.06823758093129739,0.05847091424666211,0.2500000091386757,1.5000000182773499,0.0007687500256230248
M1,2015-06,CLARABEL_SOLVED,991,1.7453050366053575,2.006672094339207,0.010033360471696036,0.0,0.0,-0.033487864089177144,-0.04352122456087318,0.25000000814870843,1.5000000162974154,0.0008697916727574827
M1,2015-07,CLARABEL_SOLVED,991,1.9642836048959318,1.982608707002477,0.009913043535012385,0.0,0.0,0.0058199988616107895,-0.0040930446734015954,0.2500000047993713,1.5000000095987416,0.002267708338619526
M1,2015-08,CLARABEL_SOLVED,992,1.7088460459288002,2.2958974756611368,0.011479487378305684,0.0,0.0,-0.06461170969885684,-0.07609119707716253,0.2500000215843854,1.5000000431687706,0.0005260417242778055
M1,2015-09,CLARABEL_SOLVED,995,1.9463812432397571,2.4158975815572434,0.012079487907786218,0.0,0.0,-0.1241076624407903,-0.1361871503485765,0.2500000196748965,1.5000000393497914,0.003979166986573217
M1,2015-10,CLARABEL_SOLVED,993,1.962856306821953,1.7211647169278574,0.008605823584639287,0.0,0.0,0.04950210169017792,0.040896278105538635,0.2500000174685786,1.5000000349371563,0.0010354165349877932
M1,2015-11,CLARABEL_SOLVED,993,1.94358301822809,1.9969975934629098,0.009984987967314549,0.0,0.0,0.0462027320188723,0.036217744051557754,0.2500000219391685,1.5000000438783374,0.003102083376669882
M1,2015-12,CLARABEL_SOLVED,991,1.867980067345593,2.14000056543273,0.01070000282716365,0.0,0.0,0.039794342517121606,0.029094339689957956,0.25000001135042005,1.5000000227008408,0.0008479168092750208
M1,2016-01,CLARABEL_SOLVED,992,1.883240527892521,2.2118181976034452,0.011059090988017226,0.0,0.0,-0.12206065522006763,-0.13311974620808487,0.25000000572596404,1.5000000114519265,0.002158333338696008
M1,2016-02,CLARABEL_SOLVED,990,1.8818451719997809,2.230646726451902,0.011153233632259509,0.0,0.0,-0.03916207121377247,-0.05031530484603198,0.25000000216669127,1.5000000043333825,0.0004041666718335011
M1,2016-03,CLARABEL_SOLVED,989,1.8046176457680694,2.3705882431067535,0.011852941215533768,0.0,0.0,0.0322582935439001,0.02040535232836633,0.25000001351165635,1.5000000270233143,0.001655208348045405
M1,2016-04,CLARABEL_SOLVED,993,1.8552679036570243,1.6300002370436302,0.00815000118521815,0.0,0.0,-0.02623209877475581,-0.03438209995997396,0.2500000440197443,1.500000088039489,0.0007312500525952874
M1,2016-05,CLARABEL_SOLVED,992,1.9872255679512996,1.4803921024092133,0.007401960512046066,0.0,0.0,0.08122395180022213,0.07382199128817606,0.25000002440991437,1.50000004881983,0.000977083688540787
M1,2016-06,CLARABEL_SOLVED,988,1.6278891231514283,1.6831943756868393,0.008415971878434196,0.0,0.0,0.029920180876921443,0.021504208998487248,0.2500000101280586,1.500000020256118,0.002877083343811727
M1,2016-07,CLARABEL_SOLVED,991,1.6759391002922026,2.494690334262981,0.012473451671314906,0.0,0.0,0.09403515884123564,0.08156170716992074,0.25000001153339063,1.5000000230667805,0.0011093750373410134
M1,2016-08,CLARABEL_SOLVED,991,1.8427863811126302,2.372727284388315,0.011863636421941576,0.0,0.0,-0.013077292323665293,-0.02494092874560687,0.25000000679191603,1.5000000135838336,0.001425000007920441
M1,2016-09,CLARABEL_SOLVED,990,1.9877800803484325,1.8888585994018205,0.009444292997009104,0.0,0.0,0.03344318616031574,0.023998893163306636,0.2500000031394287,1.5000000062788579,0.0004500000030481905
M1,2016-10,CLARABEL_SOLVED,989,1.828234872867298,2.222346377718872,0.011111731888594361,0.0,0.0,-0.008354486454824974,-0.019466218343419335,0.2500000071179378,1.5000000142358763,0.0012808622191147635
M1,2016-11,CLARABEL_SOLVED,990,1.8076180453857695,2.1051753444178205,0.010525876722089102,0.0,0.0,0.16563123048467907,0.15510535376258996,0.2500000038600806,1.5000000077201605,0.000915625004844193
M1,2016-12,CLARABEL_SOLVED,990,1.8931360084385358,2.585291525359082,0.01292645762679541,0.0,0.0,0.006190629028063065,-0.006735828598732344,0.25000001676820893,1.5000000335364172,0.00047812502575027846
M1,2017-01,CLARABEL_SOLVED,991,2.0265921652853778,2.188695506460175,0.010943477532300875,0.0,0.0,0.06976133879161511,0.058817861259314236,0.2500000237944736,1.500000047588946,0.0023614586099377425
M1,2017-02,CLARABEL_SOLVED,988,1.5879088956589844,2.218530701978386,0.01109265350989193,0.0,0.0,0.014097262046050964,0.0030046085361590345,0.2500000208157455,1.5000000416314911,0.0008312500993919543
M1,2017-03,CLARABEL_SOLVED,992,1.7645818725899511,2.3021310652934526,0.011510655326467263,0.0,0.0,-0.04925512347791941,-0.060765778804386675,0.250000010228613,1.5000000204572261,0.002220041533479449
M1,2017-04,CLARABEL_SOLVED,994,1.9402951157920485,2.407857564607621,0.012039287823038106,0.0,0.0,-0.016928037784006287,-0.028967325607044393,0.2500000241534255,1.500000048306851,0.0006833334010602025
M1,2017-05,CLARABEL_SOLVED,992,1.8397340904626551,2.058742987820191,0.010293714939100956,0.0,0.0,-0.003788887600818777,-0.014082602539919734,0.2500000070369025,1.5000000140738052,0.0021166667544935116
M1,2017-06,CLARABEL_SOLVED,991,1.653674239987252,2.2360194439972423,0.011180097219986211,0.0,0.0,0.07362082282137186,0.06244072560138565,0.2500000225249364,1.5000000450498718,0.0009604167726677466
M1,2017-07,CLARABEL_SOLVED,991,1.9936667260241985,2.0521558604712755,0.010260779302356377,0.0,0.0,0.04608966335484675,0.03582888405249038,0.25000001632460866,1.500000032649218,0.0035315465688583606
M1,2017-08,CLARABEL_SOLVED,993,1.8010829595920494,2.302732635351127,0.011513663176755635,0.0,0.0,0.07939079618791012,0.06787713301115449,0.2500000130255412,1.5000000260510822,0.001530208344023522
M1,2017-09,CLARABEL_SOLVED,990,1.8298510567632529,2.2009091465395194,0.011004545732697598,0.0,0.0,0.04073932189228803,0.029734776159590432,0.2500000370208267,1.5000000740416537,0.0025562505047085084
M1,2017-10,CLARABEL_SOLVED,993,2.0696661126947107,2.124827582375292,0.010624137911876459,0.0,0.0,0.012451906466021652,0.0018277685541451937,0.25000000567483244,1.5000000113496648,0.0028773168415114855
M1,2017-11,CLARABEL_SOLVED,995,1.8118353014014172,2.1550000130395093,0.010775000065197547,0.0,0.0,-0.007459226485543882,-0.01823422655074143,0.25000000671891937,1.5000000134378384,0.001050000027082136
M1,2017-12,CLARABEL_SOLVED,997,1.9761378664807923,2.3570051237662315,0.011785025618831158,0.0,0.0,0.031203135819930387,0.01941811020109923,0.2500000097250267,1.500000019450054,0.0011199344541468804
M1,2018-01,CLARABEL_SOLVED,995,1.9898172903221063,1.7740749060570407,0.008870374530285203,0.0,0.0,0.10331047334732335,0.09444009881703815,0.2500000058858437,1.5000000117716887,0.0020302082987355536
M1,2018-02,CLARABEL_SOLVED,993,1.8410118975943721,2.1457142756757355,0.010728571378378678,0.0,0.0,-0.07823024880531149,-0.08895882018369017,0.25000000205494766,1.5000000041098955,0.001759375005118355
M1,2018-03,CLARABEL_SOLVED,992,2.075369984653504,2.449534855628658,0.01224767427814329,0.0,0.0,-0.040951791388904785,-0.05319946566704807,0.2500000170091615,1.5000000340183235,0.0013174366443965187
M1,2018-04,CLARABEL_SOLVED,994,2.05630641692863,1.9891139566319032,0.009945569783159516,0.0,0.0,-0.008894335175567468,-0.018839904958726984,0.2500000292160577,1.5000000584321156,0.004072559312682537
M1,2018-05,CLARABEL_SOLVED,990,1.9440589700329185,1.6176471139103663,0.008088235569551832,0.0,0.0,0.13318108069277296,0.12509284512322114,0.2500000409417692,1.5000000818835395,0.0020330275501424908
M1,2018-06,CLARABEL_SOLVED,992,1.8729112128391552,2.2999999188566047,0.011499999594283024,0.0,0.0,0.006772947262278253,-0.004727052332004772,0.25000001394975524,1.5000000278995111,0.002102400109380697
M1,2018-07,CLARABEL_SOLVED,997,1.9920246500935788,1.9582338236656298,0.00979116911832815,0.0,0.0,0.0023083476129642727,-0.007482821505363877,0.2500000247232697,1.5000000494465402,0.0013599271421596009
M1,2018-08,CLARABEL_SOLVED,995,1.891562037739521,2.1631692259939683,0.010815846129969843,0.0,0.0,0.10325618874850567,0.09244034261853583,0.2500000137885882,1.5000000275771759,0.0005781832425348337
M1,2018-09,CLARABEL_SOLVED,996,1.6919416520408328,1.9962456625149758,0.00998122831257488,0.0,0.0,-0.05521669680078134,-0.06519792511335622,0.2500000159172078,1.500000031834415,0.0007188795177190906
M1,2018-10,CLARABEL_SOLVED,995,1.8786091516589698,2.0372308066803573,0.010186154033401786,0.0,0.0,-0.11231341793382815,-0.12249957196722994,0.25000001544749456,1.5000000308949892,0.004014343384488945
M1,2018-11,CLARABEL_SOLVED,995,1.945431925356248,1.9358475204837695,0.009679237602418848,0.0,0.0,0.012317361471910808,0.0026381238694919602,0.2500000125225794,1.5000000250451588,0.001658212954495019
M1,2018-12,CLARABEL_SOLVED,994,1.9355051142912363,2.5007555042285277,0.012503777521142638,0.0,0.0,-0.11650695493785311,-0.12901073245899575,0.25000000213897056,1.5000000042779411,0.0008956949962608051
M1,2019-01,CLARABEL_SOLVED,996,1.8103320301948882,2.3023529845964656,0.011511764922982328,0.0,0.0,0.135282429620098,0.12377066469711569,0.25000003607974647,1.500000072159492,0.0004531212566876177
M1,2019-02,CLARABEL_SOLVED,994,1.8781190690992826,2.3527821274204777,0.011763910637102389,0.0,0.0,0.03300095679628908,0.021237046159186694,0.2500000053337022,1.5000000106674043,0.0013619795044294476
M1,2019-03,CLARABEL_SOLVED,993,1.9336649012234592,1.9028571505954976,0.009514285752977488,0.0,0.0,0.00783484631577586,-0.0016794394372016287,0.2500000045565573,1.5000000091131143,0.002398226703308818
M1,2019-04,CLARABEL_SOLVED,993,1.8949133842109211,2.312432741305008,0.01156216370652504,0.0,0.0,0.0013095235184184383,-0.010252640188106602,0.25000002094701346,1.5000000418940256,0.0009350637264789207
M1,2019-05,CLARABEL_SOLVED,994,1.971220307288921,1.9933336983907597,0.009966668491953799,0.0,0.0,-0.000430798538161966,-0.010397467030115765,0.25000000874191125,1.5000000174838226,0.0007620723137538183
M1,2019-06,CLARABEL_SOLVED,992,1.774865246055544,2.2237368293893764,0.011118684146946882,0.0,0.0,0.09818781379677465,0.08706912964982777,0.2500000107841901,1.500000021568379,0.0017486019641038738
M1,2019-07,CLARABEL_SOLVED,989,1.9084590989483152,2.1923809801483856,0.010961904900741929,0.0,0.0,0.011280478889327195,0.00031857398858526655,0.25000002531461374,1.5000000506292284,0.00462779893088157
M1,2019-08,CLARABEL_SOLVED,989,1.862304154525712,1.6417583016919652,0.008208791508459826,0.0,0.0,-0.05004100256082657,-0.05824979406928639,0.25000001832161,1.5000000366432193,0.0007817739676096867
M1,2019-09,CLARABEL_SOLVED,991,1.7239797071058784,2.1843243544336173,0.010921621772168086,0.0,0.0,-0.0020461371363531752,-0.012967758908521261,0.2500000238491115,1.5000000476982223,0.0013557062647771665
M1,2019-10,CLARABEL_SOLVED,991,2.207198762714583,2.3873684637132646,0.011936842318566324,0.0,0.0,0.01863868765292934,0.006701845334363016,0.25000000857612353,1.5000000171522463,0.0011415889541766444
M1,2019-11,CLARABEL_SOLVED,991,1.8070400175215224,2.0138192546827085,0.010069096273413543,0.0,0.0,0.029925224150722844,0.019856127877309303,0.250000012388854,1.5000000247777077,0.0004096709219754122
M1,2019-12,CLARABEL_SOLVED,994,1.9002746390396126,2.011015215666997,0.010055076078334986,0.0,0.0,0.02007253104776828,0.010017454969433294,0.2500000339775329,1.5000000679550667,0.0002012761554594872
M1,2020-01,CLARABEL_SOLVED,994,1.8969243912989353,1.7577366951850575,0.008788683475925287,0.0,0.0,0.04170500426624439,0.0329163207903191,0.2500000103471776,1.5000000206943551,0.0006111024543832618
M1,2020-02,CLARABEL_SOLVED,991,1.7271667532862882,1.7488889024934253,0.008744444512467127,0.0,0.0,-0.050064050879036606,-0.058808495391503735,0.2500000067741535,1.500000013548307,0.0018087203026301538
M1,2020-03,CLARABEL_SOLVED,996,1.7668727382931884,2.016466265924343,0.010082331329621715,0.0,0.0,-0.14181600505019104,-0.15189833637981276,0.2500000220189027,1.5000000440378054,0.0021419393438556885
M1,2020-04,CLARABEL_SOLVED,993,1.8192410992461518,1.6608623210902353,0.008304311605451177,0.0,0.0,0.3966292703373448,0.3883249587318936,0.2500000013869017,1.5000000027738019,0.0011159122546458584
M1,2020-05,CLARABEL_SOLVED,991,1.9629329999904708,2.4405076595558457,0.012202538297779229,0.0,0.0,0.05766052572815589,0.045457987430376656,0.25000000467971134,1.5000000093594208,0.001126626882967081
M1,2020-06,CLARABEL_SOLVED,992,1.8472273993219386,1.3792986828152174,0.006896493414076087,0.0,0.0,0.043111631629573495,0.036215138215497406,0.25000001867002963,1.5000000373400582,0.0031583755437775045
M1,2020-07,CLARABEL_SOLVED,998,1.828247864403769,1.4923596365900218,0.0074617981829501094,0.0,0.0,0.04537009207725898,0.037908293894308866,0.2500000276425864,1.5000000552851727,0.004269160709894003
M1,2020-08,CLARABEL_SOLVED,997,1.787266463184982,1.7579247921983967,0.008789623960991984,0.0,0.0,0.14215637943013096,0.13336675546913898,0.2500000080402353,1.5000000160804698,0.002317926665846782
M1,2020-09,CLARABEL_SOLVED,997,2.0169282307968017,1.9949103358618867,0.009974551679309433,0.0,0.0,-0.06449791794156158,-0.074472469620871,0.25000001374053654,1.5000000274810708,0.000119073008702155
M1,2020-10,CLARABEL_SOLVED,995,1.9543038806986035,2.2136709037808115,0.011068354518904058,0.0,0.0,-0.053834825123894495,-0.06490317964279856,0.25000000951340484,1.500000019026809,0.001560029105961549
M1,2020-11,CLARABEL_SOLVED,995,2.109537906837206,1.9487625049867858,0.009743812524933929,0.0,0.0,0.3243801764554153,0.31463636393048133,0.2500000113761146,1.5000000227522288,0.0020728150448252906
M1,2020-12,CLARABEL_SOLVED,999,1.7874750882087347,1.8339258957467024,0.009169629478733511,0.0,0.0,0.013203094644444585,0.004033465165711073,0.25000001168905644,1.5000000233781134,0.004136118469996156
M1,2021-01,CLARABEL_SOLVED,1000,2.140147554094309,1.6052925076611901,0.00802646253830595,0.0,0.0,0.13120128421356786,0.1231748216752619,0.25000002145144257,1.5000000429028857,0.0008117687831694909
